ID Phường xã,ID tỉnh thành,ID Quận huyện,Đơn vị,Tên Phường xã,
4492,25,290,Xã,Gia Khánh,GK
4497,25,290,Xã,Hoàng Diệu,HD
4499,25,290,Xã,Lê Lợi,LL
4501,25,290,Xã,Nhật Tân,NT
4502,25,290,Xã,Phạm Trấn,PT
4504,25,290,Xã,Quang Minh,QM
4506,25,290,Xã,Thống Kênh,TK
4508,25,290,Xã,Toàn Thắng,TT
4511,25,291,Phường,Ái Quốc,ÁQ
4513,25,291,Phường,Bình Hàn,BH
4516,25,291,Phường,Lê Thanh Nghị,LTN
4517,25,291,Phường,Nam Đồng,NĐ
4518,25,291,Phường,Ngọc Châu,NC
4519,25,291,Phường,Nguyễn Trãi,NT
4521,25,291,Phường,Phạm Ngũ Lão,PNL
4522,25,291,Phường,Quang Trung,QT
4526,25,291,Phường,Thanh Bình,TB
4531,25,291,Phường,Việt Hoà,VH
4532,25,292,Xã,Bình Dân,BD
4535,25,292,Xã,Cộng Hòa,CH
4536,25,292,Xã,Đại Đức,ĐĐ
4539,25,292,Xã,Kim Đính,KĐ
4545,25,292,Xã,Liên Hòa,LH
4546,25,292,Xã,Ngũ Phúc,NP
4547,25,292,Thị trấn,Phú Thái,PT
4580,25,294,Xã,An Bình,AB
4581,25,294,Xã,An Lâm,AL
4582,25,294,Xã,An Sơn,AS
4584,25,294,Xã,Đồng Lạc,ĐL
4588,25,294,Xã,Minh Tân,MT
4589,25,294,Xã,Nam Chính,NC
4590,25,294,Xã,Nam Hồng,NH
4593,25,294,Xã,Nam Tân,NT
4594,25,294,Xã,Nam Trung,NT
4598,25,294,Xã,Thanh Quang,TQ
4599,25,295,Xã,An Đức,AĐ
4600,25,295,Xã,Đồng Tâm,ĐT
4601,25,295,Xã,Đông Xuyên,ĐX
4602,25,295,Xã,Hiệp Lực,HL
4605,25,295,Xã,Hồng Đức,HĐ
4606,25,295,Xã,Hồng Phong,HP
4612,25,295,Xã,Nghĩa An,NA
4614,25,295,Xã,Ninh Hải,NH
4624,25,295,Xã,Văn Hội,VH
4625,25,295,Xã,Vạn Phúc,VP
4628,25,296,Xã,Cẩm Chế,CC
4634,25,296,Xã,Tân An,TA
4636,25,296,Xã,Thanh An,TA
4644,25,296,Xã,Thanh Sơn,TS
4645,25,296,Xã,Thanh Thủy,TT
4646,25,296,Xã,Thanh Xá,TX
4647,25,296,Xã,Thanh Xuân,TX
4652,25,297,Xã,Cao Thắng,CT
4654,25,297,Xã,Chi Lăng Nam,CLN
4661,25,297,Xã,Lê Hồng,LH
4664,25,297,Xã,Phạm Kha,PK
4665,25,297,Xã,Tân Trào,TT
4666,25,297,Xã,Thanh Giang,TG
4671,25,298,Xã,An Thanh,AT
4673,25,298,Xã,Cộng Lạc,CL
4675,25,298,Xã,Đại Hợp,ĐH
4679,25,298,Xã,Hà Thanh,HT
4680,25,298,Xã,Hưng Đạo,HĐ
4682,25,298,Xã,Minh Đức,MĐ
4683,25,298,Xã,Ngọc Kỳ,NK
4686,25,298,Xã,Phượng Kỳ,PK
4689,25,298,Xã,Quang Phục,QP
4691,25,298,Xã,Tái Sơn,TS
4695,25,298,Thị trấn,Tứ Kỳ,TK
4697,25,298,Xã,Văn Tố,VT
4698,19,299,Phường,An Bình,AB
4701,19,299,Phường,An Tân,AT
4703,19,299,Phường,Ngô Mây,NM
4706,19,299,Xã,Thành An,TA
4707,19,299,Xã,Tú An,TA
4719,19,301,Xã,Đăk Tơ Ver,ĐTV
4720,19,301,Xã,Hà Tây,HT
4724,19,301,Xã,Ia Kreng,IK
4726,19,301,Xã,Ia Mơ Nông,IMN
4727,19,301,Xã,Ia Nhin,IN
4728,19,301,Xã,Ia Phí,IP
4731,19,301,Thị trấn,Phú Hòa,PH
4732,19,302,Xã,Chư Don,CD
4734,19,302,Xã,Ia Dreng,ID
4736,19,302,Xã,Ia Hrú,IH
4740,19,302,Thị trấn,Nhơn Hoà,NH
4741,19,303,Xã,Al Bá,AB
4744,19,303,Xã,Bờ Ngoong,BN
4745,19,303,Xã,Chư Pơng,CP
4746,19,303,Thị trấn,Chư Sê,CS
4747,19,303,Xã,Dun,D
4748,19,303,Xã,H Bông,HB
4752,19,303,Xã,Ia Hlốp,IH
4753,19,303,Xã,Ia Ko,IK
4754,19,303,Xã,Ia Pal,IP
4755,19,303,Xã,Ia Tiêm,IT
4757,19,304,Xã,Bàu Cạn,BC
4758,19,304,Xã,Bình Giáo,BG
4759,19,304,Thị trấn,Chư Prông,CP
4760,19,304,Xã,Ia Bang,IB
4761,19,304,Xã,Ia Băng,IB
4763,19,304,Xã,Ia Drăng,ID
4766,19,304,Xã,Ia Lâu,IL
4767,19,304,Xã,Ia Me,IM
4769,19,304,Xã,Ia O,IO
4770,19,304,Xã,Ia Phìn,IP
4775,19,304,Xã,Ia Vê,IV
4778,19,305,Thị trấn,Đăk Đoa,ĐĐ
4781,19,305,Xã,GLar,G
4783,19,305,Xã,Hà Bầu,HB
4784,19,305,Xã,Hà Đông,HĐ
4786,19,305,Xã,HNol,H
4787,19,305,Xã,Ia Băng,IB
4789,19,305,Xã,K' Dang,KD
4790,19,305,Xã,Kon Gang,KG
4791,19,305,Xã,Nam Yang,NY
4795,19,306,Xã,Cư An,CA
4797,19,306,Xã,Hà Tam,HT
4800,19,306,Xã,Ya Hội,YH
4803,19,307,Xã,Ia Din,ID
4805,19,307,Xã,Ia Dom,ID
4808,19,307,Xã,Ia Kriêng,IK
4810,19,307,Xã,Ia Nan,IN
4811,19,307,Xã,Ia Pnôn,IP
4812,19,308,Xã,Ia Bă,IB
4813,19,308,Xã,Ia Chia,IC
4816,19,308,Xã,Ia Hrung,IH
4819,19,308,Xã,Ia KRai,IK
4820,19,308,Xã,Ia O,IO
4822,19,308,Xã,Ia Sao,IS
4823,19,308,Xã,Ia Tô,IT
4824,19,308,Xã,Ia Yok,IY
4825,19,309,Xã,Chư Mố,CM
4827,19,309,Xã,Ia Broăi,IB
4832,19,309,Xã,Ia Tul,IT
4833,19,309,Xã,Kim Tân,KT
4838,19,310,Xã,Đông,Đ
4840,19,310,Xã,Kon PNe,KP
4842,19,310,Xã,Kông PLa,KP
4844,19,310,Xã,Lơ Ku,LK
4845,19,310,Xã,Nghĩa An,NA
4846,19,310,Xã,Sơ Pai,SP
4847,19,310,Xã,Sơn Lang,SL
4848,19,310,Xã,Tơ Tung,TT
4849,19,311,Xã,An Trung,AT
4853,19,311,Xã,Đăk Pling,ĐP
4857,19,311,Thị trấn,Kông Chro,KC
4859,19,311,Xã,Sró,S
4860,19,311,Xã,Ya Ma,YM
4861,19,311,Xã,Yang Nam,YN
4862,19,311,Xã,Yang Trung,YT
4863,19,312,Xã,Chư Drăng,CD
4866,19,312,Xã,Chư Rcăm,CR
4867,19,312,Xã,Đất Bằng,ĐB
4869,19,312,Xã,Ia Mláh,IM
4870,19,312,Xã,Ia Rmok,IR
4871,19,312,Xã,Ia Rsai,IR
4873,19,312,Xã,Krông Năng,KN
4874,19,312,Xã,Phú Cần,PC
4875,19,312,Thị trấn,Phú Túc,PT
4876,19,312,Xã,Uar,U
4878,19,313,Xã,Đăk Djrăng,ĐD
4879,19,313,Xã,Đak Jơ Ta,ĐJT
4880,19,313,Xã,Đak Ta Ley,ĐTL
4888,19,313,Xã,Lơ Pang,LP
4889,19,314,Xã,Ayun Hạ,AH
4890,19,314,Xã,Chrôh Pơnan,CP
4895,19,314,Xã,Ia Piar,IP
4901,19,315,Phường,Chi Lăng,CL
4905,19,315,Xã,Diên Phú,DP
4907,19,315,Xã,Gào,G
4908,19,315,Phường,Hoa Lư,HL
4909,19,315,Phường,Hội Phú,HP
4910,19,315,Phường,Hội Thương,HT
4911,19,315,Xã,Ia Kênh,IK
4913,19,315,Phường,Phù Đổng,PĐ
4917,19,315,Phường,Thống Nhất,TN
4918,19,315,Phường,Trà Bá,TB
4919,19,315,Xã,Trà Đa,TĐ
4921,19,315,Phường,Yên Thế,YT
4922,10,316,Phường,An Lộc,AL
4925,10,316,Phường,Phú Đức,PĐ
4929,10,317,Xã,Bình Minh,BM
4930,10,317,Xã,Bom Bo,BB
4934,10,317,Xã,Đồng Nai,ĐN
4935,10,317,Xã,Đức Liễu,ĐL
4938,10,317,Xã,Minh Hưng,MH
4942,10,317,Xã,Phước Sơn,PS
4945,10,318,Xã,Hưng Phước,HP
4946,10,318,Xã,Phước Thiện,PT
4947,10,318,Xã,Tân Thành,TT
4948,10,318,Xã,Tân Tiến,TT
4949,10,318,Thị trấn,Thanh Bình,TB
4953,10,319,Xã,Bù Gia Mập,BGM
4956,10,319,Xã,Đức Hạnh,ĐH
4959,10,319,Xã,Phú Nghĩa,PN
4971,10,321,Xã,Đồng Tâm,ĐT
4974,10,321,Xã,Tân Hưng,TH
4976,10,321,Xã,Tân Lợi,TL
4980,10,321,Xã,Thuận Lợi,TL
4992,10,323,Xã,Đồng Nơ,ĐN
4994,10,323,Xã,Minh Tâm,MT
4999,10,323,Xã,Tân Lợi,TL
5000,10,323,Xã,Tân Quan,TQ
5004,10,324,Xã,Lộc Điền,LĐ
5008,10,324,Xã,Lộc Khánh,LK
5009,10,324,Thị trấn,Lộc Ninh,LN
5011,10,324,Xã,Lộc Quang,LQ
5012,10,324,Xã,Lộc Tấn,LT
5016,10,324,Xã,Lộc Thiện,LT
5017,10,324,Xã,Lộc Thịnh,LT
5018,10,324,Xã,Lộc Thuận,LT
5019,10,325,Xã,Bình Sơn,BS
5020,10,325,Xã,Bình Tân,BT
5021,10,325,Xã,Bù Nho,BN
5022,10,325,Xã,Long Bình,LB
5023,10,325,Xã,Long Hà,LH
5025,10,325,Xã,Long Tân,LT
5026,10,325,Xã,Phú Riềng,PR
5027,10,325,Xã,Phú Trung,PT
5031,10,326,Phường,Long Thủy,LT
5032,10,326,Phường,Phước Bình,PB
5034,10,326,Phường,Sơn Giang,SG
5035,10,326,Phường,Thác Mơ,TM
5036,28,327,Xã,Hồng Quang,HQ
5037,28,327,Thị trấn,Ân Thi,ÂT
5042,28,327,Xã,Đặng Lễ,ĐL
5043,28,327,Xã,Đào Dương,ĐD
5044,28,327,Xã,Hạ Lễ,HL
5045,28,327,Xã,Hồ Tùng Mậu,HTM
5046,28,327,Xã,Hoàng Hoa Thám,HHT
5049,28,327,Xã,Phù Ủng,PỦ
5050,28,327,Xã,Quảng Lãng,QL
5051,28,327,Xã,Quang Vinh,QV
5052,28,327,Xã,Tân Phúc,TP
5055,28,327,Xã,Văn Nhuệ,VN
5057,28,328,Phường,Lam Sơn,LS
5058,28,328,Phường,Lê Lợi,LL
5059,28,328,Xã,Liên Phương,LP
5061,28,328,Phường,An Tảo,AT
5062,28,328,Xã,Bảo Khê,BK
5063,28,328,Phường,Hiến Nam,HN
5064,28,328,Xã,Hoàng Hanh,HH
5067,28,328,Xã,Hùng Cường,HC
5068,28,328,Phường,Minh Khai,MK
5070,28,328,Xã,Phương Chiểu,PC
5071,28,328,Xã,Quảng Châu,QC
5072,28,328,Phường,Quang Trung,QT
5073,28,328,Xã,Tân Hưng,TH
5074,28,329,Xã,Chí Tân,CT
5076,28,329,Xã,Nhuế Dương,ND
5080,28,329,Xã,Bình Kiều,BK
5081,28,329,Xã,Bình Minh,BM
5082,28,329,Xã,Dạ Trạch,DT
5084,28,329,Xã,Dân Tiến,DT
5085,28,329,Xã,Đông Kết,ĐK
5086,28,329,Xã,Đông Ninh,ĐN
5087,28,329,Xã,Đông Tảo,ĐT
5088,28,329,Xã,Đồng Tiến,ĐT
5089,28,329,Xã,Hàm Tử,HT
5091,28,329,Thị trấn,Khoái Châu,KC
5092,28,329,Xã,Liên Khê,LK
5093,28,329,Xã,Ông Đình,ÔĐ
5094,28,329,Xã,Phùng Hưng,PH
5095,28,329,Xã,Tân Châu,TC
5096,28,329,Xã,Tân Dân,TD
5098,28,329,Xã,Tứ Dân,TD
5099,28,330,Xã,Chính Nghĩa,CN
5100,28,330,Xã,Đồng Thanh,ĐT
5101,28,330,Xã,Đức Hợp,ĐH
5102,28,330,Xã,Hiệp Cường,HC
5103,28,330,Xã,Hùng An,HA
5105,28,330,Xã,Mai Động,MĐ
5107,28,330,Xã,Ngọc Thanh,NT
5110,28,330,Xã,Phú Thịnh,PT
5111,28,330,Xã,Song Mai,SM
5113,28,330,Xã,Toàn Thắng,TT
5129,28,332,Xã,Tống Trân,TT
5131,28,332,Xã,Đoàn Đào,ĐĐ
5132,28,332,Xã,Minh Hoàng,MH
5133,28,332,Xã,Minh Tân,MT
5134,28,332,Xã,Minh Tiến,MT
5135,28,332,Xã,Nguyên Hòa,NH
5137,28,332,Xã,Phan Sào Nam,PSN
5145,28,333,Xã,Dị Chế,DC
5148,28,333,Xã,Hưng Đạo,HĐ
5149,28,333,Xã,Lệ Xá,LX
5150,28,333,Xã,Minh Phượng,MP
5153,28,333,Xã,Thiện Phiến,TP
5155,28,333,Xã,Thụy Lôi,TL
5158,28,334,Xã,Mễ Sở,MS
5160,28,334,Xã,Liên Nghĩa,LN
5163,28,334,Xã,Phụng Công,PC
5164,28,334,Xã,Tân Tiến,TT
5165,28,334,Xã,Thắng Lợi,TL
5166,28,334,Thị trấn,Văn Giang,VG
5170,28,335,Xã,Việt Hưng,VH
5172,28,335,Xã,Đại Đồng,ĐĐ
5173,28,335,Xã,Đình Dù,ĐD
5175,28,335,Xã,Lạc Hồng,LH
5178,28,335,Xã,Tân Quang,TQ
5180,28,336,Xã,Yên Hòa,YH
5182,28,336,Xã,Giai Phạm,GP
5185,28,336,Xã,Lý Thường Kiệt,LTK
5186,28,336,Xã,Minh Châu,MC
5188,28,336,Xã,Ngọc Long,NL
5191,28,336,Xã,Thanh Long,TL
5194,28,336,Xã,Trung Hưng,TH
5195,28,336,Xã,Việt Cường,VC
5197,28,336,Xã,Yên Phú,YP
5200,9,337,Xã,An Hưng,AH
5202,9,337,Xã,An Nghĩa,AN
5204,9,337,Xã,An Tân,AT
5206,9,337,Xã,An Trung,AT
5207,9,337,Xã,An Vinh,AV
5223,9,339,Xã,Ân Đức,ÂĐ
5225,9,339,Xã,Ân Hảo Tây,ÂHT
5226,9,339,Xã,Ân Hữu,ÂH
5227,9,339,Xã,Ân Mỹ,ÂM
5230,9,339,Xã,Ân Sơn,ÂS
5231,9,339,Xã,Ân Thạnh,ÂT
5232,9,339,Xã,Ân Tín,ÂT
5236,9,339,Xã,Đak Mang,ĐM
5257,9,341,Xã,Cát Hanh,CH
5258,9,341,Xã,Cát Hiệp,CH
5260,9,341,Xã,Cát Khánh,CK
5262,9,341,Xã,Cát Minh,CM
5263,9,341,Xã,Cát Nhơn,CN
5265,9,341,Xã,Cát Thắng,CT
5266,9,341,Xã,Cát Thành,CT
5268,9,341,Xã,Cát Trinh,CT
5271,9,342,Thị trấn,Bình Dương,BD
5275,9,342,Xã,Mỹ An,MA
5276,9,342,Xã,Mỹ Cát,MC
5279,9,342,Xã,Mỹ Châu,MC
5280,9,342,Xã,Mỹ Đức,MĐ
5282,9,342,Xã,Mỹ Hòa,MH
5284,9,342,Xã,Mỹ Lợi,ML
5288,9,342,Xã,Mỹ Thắng,MT
5290,9,342,Xã,Mỹ Thọ,MT
5292,9,342,Thị trấn,Phù Mỹ,PM
5295,9,343,Phường,Ghềnh Ráng,GR
5296,9,343,Phường,Hải Cảng,HC
5299,9,343,Phường,Lý Thường Kiệt,LTK
5303,9,343,Xã,Nhơn Châu,NC
5306,9,343,Xã,Nhơn Lý,NL
5308,9,343,Xã,Phước Mỹ,PM
5309,9,343,Phường,Quang Trung,QT
5310,9,343,Phường,Thị Nại,TN
5312,9,343,Phường,Trần Phú,TP
5313,9,343,Phường,Trần Quang Diệu,TQD
5315,9,344,Xã,Bình Nghi,BN
5317,9,344,Xã,Bình Thành,BT
5319,9,344,Xã,Bình Tường,BT
5320,9,344,Thị trấn,Phú Phong,PP
5321,9,344,Xã,Tây An,TA
5323,9,344,Xã,Tây Giang,TG
5324,9,344,Xã,Tây Phú,TP
5326,9,344,Xã,Tây Vinh,TV
5328,9,344,Xã,Vĩnh An,VA
5329,9,345,Thị trấn,Diêu Trì,DT
5331,9,345,Xã,Phước Hiệp,PH
5333,9,345,Xã,Phước Hưng,PH
5334,9,345,Xã,Phước Lộc,PL
5335,9,345,Xã,Phước Nghĩa,PN
5336,9,345,Xã,Phước Quang,PQ
5337,9,345,Xã,Phước Sơn,PS
5339,9,345,Xã,Phước Thành,PT
5341,9,345,Thị trấn,Tuy Phước,TP
5343,9,346,Xã,Canh Hiệp,CH
5346,9,346,Xã,Canh Thuận,CT
5347,9,346,Xã,Canh Vinh,CV
5349,9,347,Xã,Vĩnh Hảo,VH
5351,9,347,Xã,Vĩnh Hòa,VH
5353,9,347,Xã,Vĩnh Quang,VQ
5355,9,347,Thị trấn,Vĩnh Thạnh,VT
5357,9,347,Xã,Vĩnh Thuận,VT
5358,56,348,Xã,An Cư,AC
5360,56,348,Xã,An Thái Đông,ATĐ
5365,56,348,Xã,Hậu Mỹ Bắc B,HMBB
5366,56,348,Xã,Hậu Mỹ Phú,HMP
5371,56,348,Xã,Mỹ Đức Đông,MĐĐ
5373,56,348,Xã,Mỹ Hội,MH
5376,56,348,Xã,Mỹ Lương,ML
5378,56,348,Xã,Mỹ Trung,MT
5379,56,348,Xã,Tân Hưng,TH
5381,56,348,Xã,Thiện Trí,TT
5382,56,348,Xã,Thiện Trung,TT
5383,56,355,Phường,1,1
5384,56,355,Phường,2,2
5385,56,355,Phường,3,3
5387,56,355,Phường,5,5
5388,56,355,Xã,Long Khánh,LK
5394,56,355,Xã,Phú Quý,PQ
5395,56,355,Xã,Tân Bình,TB
5397,56,355,Xã,Tân Phú,TP
5398,56,355,Xã,Thanh Hòa,TH
5399,56,350,Xã,Bàn Long,BL
5400,56,350,Xã,Bình Đức,BĐ
5402,56,350,Xã,Điềm Hy,ĐH
5404,56,350,Xã,Dưỡng Điềm,DĐ
5408,56,350,Xã,Long Định,LĐ
5409,56,350,Xã,Long Hưng,LH
5413,56,350,Xã,Tam Hiệp,TH
5415,56,350,Xã,Tân Hội Đông,THĐ
5419,56,350,Xã,Thân Cửu Nghĩa,TCN
5421,56,350,Xã,Vĩnh Kim,VK
5423,56,351,Xã,Bình Ninh,BN
5425,56,351,Xã,Bình Phục Nhứt,BPN
5427,56,351,Xã,Đăng Hưng Phước,ĐHP
5431,56,351,Xã,Lương Hòa Lạc,LHL
5433,56,351,Xã,Phú Kiết,PK
5435,56,351,Xã,Song Bình,SB
5436,56,351,Xã,Tân Bình Thạnh,TBT
5437,56,351,Xã,Tân Thuận Bình,TTB
5438,56,351,Xã,Thanh Bình,TB
5439,56,351,Xã,Trung Hòa,TH
5441,56,352,Phường,1,1
5444,56,352,Phường,4,4
5447,56,352,Xã,Bình Xuân,BX
5449,56,352,Xã,Long Hòa,LH
5450,56,352,Xã,Long Hưng,LH
5452,56,352,Xã,Long Thuận,LT
5454,56,353,Xã,Bình Ân,BÂ
5455,56,353,Xã,Bình Nghị,BN
5457,56,353,Xã,Kiểng Phước,KP
5458,56,353,Xã,Phước Trung,PT
5459,56,353,Xã,Tân Điền,TĐ
5460,56,353,Xã,Tân Đông,TĐ
5461,56,353,Thị trấn,Tân Hòa,TH
5463,56,353,Xã,Tân Tây,TT
5466,56,353,Thị trấn,Vàm Láng,VL
5468,56,354,Xã,Bình Phú,BP
5469,56,354,Xã,Bình Tân,BT
5472,56,354,Xã,Long Bình,LB
5473,56,354,Xã,Long Vĩnh,LV
5475,56,354,Xã,Thạnh Nhựt,TN
5476,56,354,Xã,Thạnh Trị,TT
5479,56,354,Xã,Yên Luông,YL
5482,56,349,Xã,Cẩm Sơn,CS
5488,56,349,Xã,Mỹ Long,ML
5491,56,349,Xã,Ngũ Hiệp,NH
5493,56,349,Xã,Phú An,PA
5495,56,349,Xã,Phú Nhuận,PN
5501,56,356,Phường,1,1
5502,56,356,Phường,10,10
5503,56,356,Phường,2,2
5504,56,356,Phường,3,3
5506,56,356,Phường,5,5
5507,56,356,Phường,6,6
5508,56,356,Phường,7,7
5509,56,356,Phường,8,8
5510,56,356,Phường,9,9
5512,56,356,Xã,Mỹ Phong,MP
5514,56,356,Phường,Tân Long,TL
5515,56,356,Xã,Tân Mỹ Chánh,TMC
5516,56,356,Xã,Thới Sơn,TS
5519,56,357,Xã,Phú Tân,PT
5522,56,357,Xã,Tân Thạnh,TT
5523,56,357,Xã,Tân Thới,TT
5524,56,358,Xã,Hưng Thạnh,HT
5525,56,358,Thị trấn,Mỹ Phước,MP
5527,56,358,Xã,Phú Mỹ,PM
5528,56,358,Xã,Phước Lập,PL
5531,56,358,Xã,Tân Hòa Thành,THT
5532,56,358,Xã,Tân Lập 1,TL1
5535,56,358,Xã,Thạnh Mỹ,TM
5537,52,359,Xã,An Châu,AC
5540,52,359,Xã,Đô Lương,ĐL
5543,52,359,Xã,Đông Cường,ĐC
5544,52,359,Xã,Đông Động,ĐĐ
5548,52,359,Xã,Đông Hoàng,ĐH
5550,52,359,Thị trấn,Đông Hưng,ĐH
5552,52,359,Xã,Đông Kinh,ĐK
5561,52,359,Xã,Đông Vinh,ĐV
5567,52,359,Xã,Hồng Giang,HG
5570,52,359,Xã,Liên Giang,LG
5572,52,359,Xã,Mê Linh,ML
5574,52,359,Xã,Minh Tân,MT
5575,52,359,Xã,Nguyên Xá,NX
5577,52,359,Xã,Phú Châu,PC
5585,52,360,Xã,Cộng Hòa,CH
5591,52,360,Xã,Duyên Hải,DH
5593,52,360,Xã,Hòa Tiến,HT
5596,52,360,Xã,Hồng Minh,HM
5597,52,360,Xã,Hùng Dũng,HD
5600,52,360,Xã,Kim Chung,KC
5602,52,360,Xã,Minh Hòa,MH
5604,52,360,Xã,Minh Tân,MT
5605,52,360,Xã,Phúc Khánh,PK
5606,52,360,Xã,Tân Hòa,TH
5607,52,360,Xã,Tân Lễ,TL
5608,52,360,Xã,Tân Tiến,TT
5610,52,360,Xã,Thái Hưng,TH
5614,52,360,Xã,Văn Cẩm,VC
5616,52,361,Xã,An Bình,AB
5618,52,361,Xã,Bình Định,BĐ
5619,52,361,Xã,Bình Minh,BM
5620,52,361,Xã,Bình Nguyên,BN
5629,52,361,Xã,Nam Bình,NB
5630,52,361,Xã,Nam Cao,NC
5631,52,361,Xã,Quang Bình,QB
5634,52,361,Xã,Quang Minh,QM
5636,52,361,Xã,Quốc Tuấn,QT
5639,52,361,Xã,Thanh Tân,TT
5640,52,361,Xã,Thượng Hiền,TH
5642,52,361,Xã,Vũ An,VA
5643,52,361,Xã,Vũ Bình,VB
5647,52,361,Xã,Vũ Lễ,VL
5654,52,362,Xã,An Ấp,AẤ
5657,52,362,Xã,An Đồng,AĐ
5658,52,362,Xã,An Dục,AD
5660,52,362,Xã,An Khê,AK
5661,52,362,Xã,An Lễ,AL
5665,52,362,Xã,An Thái,AT
5666,52,362,Xã,An Thanh,AT
5668,52,362,Xã,An Vinh,AV
5676,52,362,Xã,Quỳnh Hải,QH
5677,52,362,Xã,Quỳnh Hoa,QH
5679,52,362,Xã,Quỳnh Hội,QH
5680,52,362,Xã,Quỳnh Hồng,QH
5681,52,362,Xã,Quỳnh Hưng,QH
5686,52,362,Xã,Quỳnh Ngọc,QN
5690,52,362,Xã,Quỳnh Trang,QT
5692,52,363,Phường,Bồ Xuyên,BX
5695,52,363,Xã,Đông Mỹ,ĐM
5696,52,363,Xã,Đông Thọ,ĐT
5698,52,363,Phường,Kỳ Bá,KB
5701,52,363,Xã,Phú Xuân,PX
5705,52,363,Phường,Trần Hưng Đạo,THĐ
5707,52,363,Xã,Vũ Chính,VC
5708,52,363,Xã,Vũ Đông,VĐ
5710,52,363,Xã,Vũ Phúc,VP
5760,52,365,Xã,Bắc Hải,BH
5761,52,365,Xã,Đông Cơ,ĐC
5773,52,365,Xã,Nam Cường,NC
5774,52,365,Xã,Nam Hà,NH
5775,52,365,Xã,Nam Hải,NH
5777,52,365,Xã,Nam Hưng,NH
5783,52,365,Xã,Phương Công,PC
5785,52,365,Xã,Tây Giang,TG
5786,52,365,Xã,Tây Lương,TL
5787,52,365,Xã,Tây Ninh,TN
5788,52,365,Xã,Tây Phong,TP
5790,52,365,Xã,Tây Tiến,TT
5791,52,365,Thị trấn,Tiền Hải,TH
5793,52,365,Xã,Vũ Lăng,VL
5794,52,366,Xã,Bách Thuận,BT
5796,52,366,Xã,Dũng Nghĩa,DN
5797,52,366,Xã,Duy Nhất,DN
5800,52,366,Xã,Hồng Lý,HL
5801,52,366,Xã,Hồng Phong,HP
5803,52,366,Xã,Minh Lãng,ML
5804,52,366,Xã,Minh Quang,MQ
5805,52,366,Xã,Nguyên Xá,NX
5807,52,366,Xã,Song An,SA
5809,52,366,Xã,Tam Quang,TQ
5811,52,366,Xã,Tân Lập,TL
5812,52,366,Xã,Tân Phong,TP
5813,52,366,Xã,Trung An,TA
5814,52,366,Xã,Tự Tân,TT
5819,52,366,Thị trấn,Vũ Thư,VT
5820,52,366,Xã,Vũ Tiến,VT
5821,52,366,Xã,Vũ Vân,VV
5823,52,366,Xã,Xuân Hòa,XH
5827,5,367,Xã,Đồng Sơn,ĐS
5830,5,367,Phường,Mỹ Độ,MĐ
5835,5,367,Xã,Tân Tiến,TT
5836,5,367,Phường,Thọ Xương,TX
5869,5,369,Xã,Đào Mỹ,ĐM
5870,5,369,Xã,Dương Đức,DĐ
5871,5,369,Xã,Hương Lạc,HL
5872,5,369,Xã,Hương Sơn,HS
5874,5,369,Xã,Mỹ Hà,MH
5876,5,369,Xã,Nghĩa Hòa,NH
5879,5,369,Xã,Quang Thịnh,QT
5880,5,369,Xã,Tân Dĩnh,TD
5884,5,369,Xã,Thái Đào,TĐ
5886,5,369,Thị trấn,Vôi,V
5889,5,369,Xã,Yên Mỹ,YM
5891,5,370,Xã,Bảo Đài,BĐ
5892,5,370,Xã,Bảo Sơn,BS
5893,5,370,Xã,Bình Sơn,BS
5899,5,370,Xã,Đông Hưng,ĐH
5900,5,370,Xã,Đông Phú,ĐP
5901,5,370,Xã,Huyền Sơn,HS
5902,5,370,Xã,Khám Lạng,KL
5909,5,370,Xã,Thanh Lâm,TL
5913,5,370,Xã,Trường Sơn,TS
5914,5,370,Xã,Vô Tranh,VT
5915,5,370,Xã,Vũ Xá,VX
5919,5,371,Xã,Cấm Sơn,CS
5920,5,371,Thị trấn,Chũ,C
5921,5,371,Xã,Đèo Gia,ĐG
5923,5,371,Xã,Giáp Sơn,GS
5929,5,371,Xã,Mỹ An,MA
5933,5,371,Xã,Phong Minh,PM
5934,5,371,Xã,Phong Vân,PV
5935,5,371,Xã,Phú Nhuận,PN
5936,5,371,Xã,Phượng Sơn,PS
5941,5,371,Xã,Tân Lập,TL
5943,5,371,Xã,Tân Quang,TQ
5944,5,371,Xã,Tân Sơn,TS
5950,5,372,Xã,An Lạc,AL
5957,5,372,Xã,Hữu Sản,HS
5958,5,372,Xã,Lệ Viễn,LV
5959,5,372,Xã,Long Sơn,LS
5964,5,372,Xã,Thanh Luận,TL
5970,5,372,Xã,Yên Định,YĐ
5972,5,373,Thị trấn,Cao Thượng,CT
5976,5,373,Xã,Hợp Đức,HĐ
5977,5,373,Xã,Lam Cốt,LC
5978,5,373,Xã,Lan Giới,LG
5981,5,373,Xã,Ngọc Châu,NC
5985,5,373,Thị trấn,Nhã Nam,NN
5987,5,373,Xã,Phúc Hòa,PH
5988,5,373,Xã,Phúc Sơn,PS
5990,5,373,Xã,Quế Nham,QN
5991,5,373,Xã,Song Vân,SV
5994,5,373,Xã,Việt Ngọc,VN
5998,5,374,Xã,Hồng Thái,HT
6000,5,374,Xã,Minh Đức,MĐ
6003,5,374,Xã,Nghĩa Trung,NT
6004,5,374,Xã,Ninh Sơn,NS
